Loan_ID,,Years_in_Employment,Marital_Status,Dependents,Applicant_Age,Applicant_Income,Loan_Amount,Interest_Rate,Credit_Score,Coapplicant_Income,,Existing_Debt,,Loan_Term_Months,,Collateral_Value,Employment_Type,Education_Level,Property_Area,Loan_Start_Date,Payment_Delays_6months,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_End_Date,Probability_of_Default,Default_Status,,,,,,,,,,,,,
3f35bd0d-5e9f-40f8-8ba1-740726633334,,6,Married,4,49,83772,22785,10.3,659,36758,,66781.6564,,60,,38492.14001935018,Salaried,Graduate,Urban,18-Mar-2020,0,46.09783029706092,0.5540620786739066,23-Oct-2024,0.9999999999978176,1,,,,,,,,,,,,,
fcc584be-3d4a-4466-b3ac-ca685d5ffefd,,6,Married,3,48,72198,40523,4.6,805,20737,,49752.55537,,84,,8987.030068138136,Salaried,Graduate,Rural,8-May-2018,0,5.871563006548119,0.5353421211596819,15-Oct-2024,0.9999999999999992,1,,,,,,,,,,,,,
97e058b9-a7f8-4f02-9418-bc473f59dfa0,,7,Married,0,31,49302,38470,8.5,704,42936,,66497.36129,,36,,80322.50267569532,Self-Employed,Graduate,Urban,1-Nov-2020,1,29.798548364804084,0.7209245686611085,6-Aug-2023,0.9999999999992066,1,,,,,,,,,,,,,
29c08f29-8259-4c87-82d6-7063c53d1c46,,25,Divorced,2,24,24597,39223,6,521,26662,,93831.72916,,84,,113153.55826663574,Salaried,Not Graduate,Urban,20-Apr-2021,5,57.81803919372124,1.8305058362192388,28-Sep-2027,0.9999999820996192,1,,,,,,,,,,,,,
66722dfa-634d-4c50-a8c2-cbfc484411ef,,3,Single,1,57,40968,27243,7.3,631,31969,,89539.6114,,84,,129567.72405230864,Salaried,Graduate,Rural,11-Aug-2020,0,11.84274978259055,1.227612649095316,19-Jan-2027,0.9999999998728596,1,,,,,,,,,,,,,
77d70311-1821-4551-a45b-d570a8d23fe2,,4,Married,0,59,69790,48425,9.7,529,42729,,87669.97029,,24,,75550.34905571178,Salaried,Graduate,Urban,18-Dec-2019,2,31.741147607527488,0.7791501092142302,20-Oct-2021,0.9999999794998032,1,,,,,,,,,,,,,
7b62e628-b34d-4ab6-86da-d79be7c9b4b3,,9,Single,1,46,87815,48417,7.5,585,37692,,44872.906,,84,,117851.61911151292,Business,Not Graduate,Rural,19-Jan-2022,3,19.71810364414191,0.3575302450656938,28-Jun-2028,0.9999999990265792,1,,,,,,,,,,,,,
11087e17-0b16-465d-8f3f-329b55cc7625,,5,Married,2,43,72230,57207,8.8,495,32885,,42918.08173,,84,,104696.16343227444,Business,Not Graduate,Semiurban,28-Sep-2021,0,44.08327155392346,0.4082925694343937,7-Mar-2028,0.9999999412482216,1,,,,,,,,,,,,,
d07b7724-8a17-400a-948b-525aae6af388,,1,Divorced,0,60,52209,34127,3.9,850,38745,,36960.18326,,84,,75550.34905571178,Salaried,Graduate,Rural,29-May-2022,2,35.82841273445549,0.4063568057076983,5-Nov-2028,1,1,,,,,,,,,,,,,
6d817b6b-6ce1-4dee-add4-f2094486fb1b,,10,Single,0,51,49345,60175,7.9,611,46416,,81521.44489,,24,,42751.80983030025,Salaried,Graduate,Semiurban,17-Apr-2018,3,32.58339663429616,0.8512922129085746,18-Feb-2020,0.9999999999734654,1,,,,,,,,,,,,,
de773d4f-9ad1-4cac-bc20-ecf58c4d33b5,,1,Married,0,42,60869,30381,6.5,697,10228,,7387.660987,,24,,10867.073584517975,Salaried,Graduate,Semiurban,14-Aug-2018,0,48.12817414353168,0.1039081406998496,16-Jun-2020,1,1,,,,,,,,,,,,,
dffe2dbc-d095-45bb-8119-d5d33540a26d,,1,Single,3,51,75173,22085,9.2,615,38225,,64224.80088,,24,,51046.262597172055,Salaried,Not Graduate,Urban,1-Nov-2018,2,21.839283726569857,0.5663612631506114,3-Sep-2020,0.9999999999713324,1,,,,,,,,,,,,,
26d0e3c4-01a7-4e0a-b3d0-13fdc6c00a8a,,1,Single,3,49,60893,42421,7.8,655,16509,,37585.62972,,36,,60429.69836974493,Self-Employed,Graduate,Urban,17-Nov-2018,2,23.727839953663427,0.4855836300480122,21-Aug-2021,0.9999999999948171,1,,,,,,,,,,,,,
345aac28-5749-477e-83f3-c616c9e7cab3,,1,Single,1,52,47500,36896,9.7,677,36622,,80923.00839,,36,,78035.28794247449,Salaried,Not Graduate,Semiurban,20-Sep-2018,2,28.985491650595065,0.9619605623709662,24-Jun-2021,0.9999999999972105,1,,,,,,,,,,,,,
7647547c-d363-48f4-a6a4-ab122857d66d,,1,Single,1,47,38772,27494,6.4,787,12310,,64130.3996,,24,,149205.7325221247,Salaried,Graduate,Semiurban,28-Aug-2022,1,16.853224026216665,1.2554156881244902,30-Jun-2024,0.9999999999999064,1,,,,,,,,,,,,,
625e1ea8-c102-4a6e-ba9f-143b2dc3d6a2,,1,Married,1,64,42098,39660,10.6,639,30500,,73005.40985,,24,,105407.68793050769,Salaried,Graduate,Rural,28-Jun-2020,3,24.38822386828913,1.005598008889958,1-May-2022,0.9999999999577884,1,,,,,,,,,,,,,
cfa57f25-8f67-4b46-97af-d8f26e1450f9,,3,Married,0,43,42622,22061,5.2,581,31899,,97378.1468,,12,,136238.24493591712,Salaried,Graduate,Urban,28-Mar-2019,1,3.799294548081224,1.3067033466012952,27-Feb-2020,0.9999999981228722,1,,,,,,,,,,,,,
51105a80-414a-465f-b8d3-9674a5b8a9ec,,2,Married,0,42,58394,38737,7.8,565,28622,,20547.69408,,12,,87805.3468,Self-Employed,Graduate,Semiurban,12-Jun-2023,1,39.09214933834326,0.2361342505402713,13-May-2024,0.9999999989125749,1,,,,,,,,,,,,,
cf9e18eb-5ef8-4d15-a352-170111d36d40,,1,Married,1,22,39771,49212,10.2,541,39945,,55179.91315,,12,,16388.523134824707,Salaried,Graduate,Urban,16-Nov-2021,3,15.384672070474709,0.6921975632109365,18-Oct-2022,1,1,,,,,,,,,,,,,
2a23a71c-0fac-451f-b5ca-7315bd185220,,6,Married,2,58,46006,33865,7,597,25255,,6804.630548,,36,,26374.485294429127,Self-Employed,Graduate,Urban,24-Feb-2020,1,45.46135844718706,0.095487505,28-Nov-2022,0.9999999999647416,1,,,,,,,,,,,,,
849267cb-dff2-4807-a033-3e8151e745ff,,2,Married,2,34,77142,25270,9.3,850,26391,,43046.89229,,36,,22340.19265551378,Salaried,Graduate,Semiurban,3-Jun-2023,2,19.81690266621699,0.4157754195875355,7-Mar-2026,1,1,,,,,,,,,,,,,
6d2d1441-4cc1-47af-b181-dd0c5ee0bc37,,1,Married,2,42,74673,34929,10.2,723,28738,,82319.47441,,36,,51866.82895499124,Business,Not Graduate,Semiurban,3-Jan-2018,0,8.501820662520347,0.7960340619443692,7-Oct-2020,0.9999999999998704,1,,,,,,,,,,,,,
01218ca8-3d11-4205-b7e1-40711b434750,,3,Single,0,30,102409,54007,8.7,622,20050,,93199.12381,,36,,129247.64121127178,Salaried,Graduate,Urban,6-Oct-2020,2,35.774284076452126,0.7610576826303372,11-Jul-2023,0.9999999997930776,1,,,,,,,,,,,,,
d1748912-7794-458e-8b5b-bbfdcdc54cae,,2,Single,0,38,68515,34552,9.2,783,23220,,59371.13428,,24,,91694.71491929248,Salaried,Graduate,Rural,10-Oct-2021,1,43.91024584646813,0.6471955859924138,13-Aug-2023,0.9999999999999784,1,,,,,,,,,,,,,
01f59deb-ea4e-42dd-b0fe-135430c0e64a,,2,Married,1,42,24817,47428,5.5,598,40831,,15993.02853,,36,,146761.2047832073,Salaried,Not Graduate,Rural,6-Sep-2020,1,27.133226531665034,0.2436141986606224,11-Jun-2023,0.9999999987764694,1,,,,,,,,,,,,,
ec81f021-9076-47b4-aa85-5d668900f547,,3,Married,1,52,21482,50480,7.6,776,41536,,86513.3106,,84,,59561.09934347029,Business,Not Graduate,Semiurban,25-Feb-2023,2,27.224930928004632,1.372813129427577,4-Aug-2029,0.9999999999999892,1,,,,,,,,,,,,,
b8d8f1ab-e2d0-4788-a004-0a2678ce872d,,6,Married,1,60,63170,25293,7.3,684,18232,,83624.13197,,36,,13353.404293313242,Salaried,Graduate,Urban,22-Jan-2020,2,7.396013030874866,1.0272856278898297,26-Oct-2022,0.9999999999997196,1,,,,,,,,,,,,,
74e8fa93-a38f-4315-820a-80acd7a5914a,,5,Single,2,43,58794,28306,6,777,30374,,36846.6732,,36,,139934.4075,Self-Employed,Graduate,Urban,10-Jan-2021,3,23.535382352630123,0.3724218520280967,15-Oct-2023,0.9999999999998724,1,,,,,,,,,,,,,
8e39d3e8-3948-4a8a-9422-7f59c3f97e60,,14,Married,2,33,53748,62430,7.2,696,8007,,92151.10527,,24,,113856.67055056043,Salaried,Graduate,Urban,9-Jan-2023,0,17.68317786689856,1.492180602245926,11-Nov-2024,0.9999999999970032,1,,,,,,,,,,,,,
2abb1647-d838-4f30-b70b-da21dd728d56,,4,Divorced,3,27,30482,48298,8.1,553,25197,,16448.99606,,60,,46675.91818961625,Salaried,Graduate,Urban,23-Mar-2019,1,33.14272434041968,0.2954201877734129,28-Oct-2023,0.9999999994265008,1,,,,,,,,,,,,,
79a130ba-cb19-44d0-bbd9-0579f33bc9d7,,4,Single,0,37,35964,32574,10.3,670,12982,,96661.4963,,60,,42067.41818927422,Salaried,Graduate,Urban,3-Oct-2022,3,8.027177665,1.9748196273479528,10-May-2027,1,1,,,,,,,,,,,,,
bf348ab6-eb7b-4ad8-b4b4-96507819bc81,,2,Single,0,47,86888,51828,9.7,717,31153,,26907.02698,,24,,104063.49717757208,Business,Graduate,Rural,9-Aug-2020,2,45.95778582,0.2279445195838927,12-Jun-2022,0.9999999999991128,1,,,,,,,,,,,,,
1ef15fc1-1daf-431b-8173-7ba6f33b7c4e,,8,Married,1,26,85500,63924,11.4,750,30105,,78139.98147,,36,,49967.46589734215,Salaried,Graduate,Urban,20-Feb-2019,1,23.846580591485534,0.6759163146771565,24-Nov-2021,0.9999999999999678,1,,,,,,,,,,,,,
4ae09629-8052-4055-828c-708de0fa546a,,1,Married,0,30,66618,23754,6.9,625,51014,,75606.05978,,84,,1183.3092171057936,Salaried,Graduate,Urban,6-Dec-2021,1,26.580711177521295,0.6427283141670451,15-May-2028,1,1,,,,,,,,,,,,,
b17bb800-20d6-497c-91ac-914923e4b52d,,4,Divorced,1,61,75585,30529,-0.2,666,49751,,80075.44769,,12,,44613.35666786956,Salaried,Graduate,Semiurban,24-Jul-2019,2,15.764516691724802,0.6388811579057215,24-Jun-2020,0.9999999999981676,1,,,,,,,,,,,,,
8103265e-a708-4c37-bb11-37b3bb84517e,,3,Married,0,35,31321,29125,6.8,754,23308,,63630.62609,,84,,91034.10302742204,Salaried,Graduate,Semiurban,27-Oct-2018,0,7.922083619824949,1.1647561062851528,5-Apr-2025,1,1,,,,,,,,,,,,,
0047dfb9-32cb-4f74-a3d2-d733ebea2850,,6,Married,1,63,67913,34387,2.2,722,30715,,73349.24596,,84,,122303.87921413012,Salaried,Graduate,Rural,17-Sep-2020,2,16.106271901925894,0.7436884279738585,25-Feb-2027,1,1,,,,,,,,,,,,,
0234eddf-0fbd-4e7f-9a40-013bc7bd5595,,13,Married,2,51,43758,59765,7,697,16767,,10244.75055,,36,,45144.56818668176,Salaried,Graduate,Urban,26-Jan-2023,3,7.861834225974968,0.1692619790961044,30-Oct-2025,1,1,,,,,,,,,,,,,
257c3b02-153b-449a-a84b-5e24714d466c,,15,Married,0,47,91114,62430,7.1,636,20179,,28215.81625,,84,,29639.59118327879,Salaried,Graduate,Rural,12-Jan-2018,3,45.65218381,0.2535250440349308,21-Jun-2024,1,1,,,,,,,,,,,,,
243d0405-d3c8-44d6-8c4d-007312bc2507,,1,Single,2,50,72092,51007,6.3,608,6917,,80393.69253,,60,,133746.8581123401,Self-Employed,Graduate,Rural,10-Jan-2022,3,53.95927771659221,1.0175128785552665,17-Aug-2026,0.9999999995351684,1,,,,,,,,,,,,,
240c4622-4756-428e-9b88-5d27b7614545,,2,Married,1,40,21307,67441,9.8,666,38465,,63837.10548,,36,,105349.8218126222,Business,Not Graduate,Semiurban,3-Dec-2023,0,6.306026213867781,1.0679923289933455,6-Sep-2026,1,1,,,,,,,,,,,,,
4a4ef6c1-acd5-4138-8b92-71283186bbb9,,9,Single,1,29,29454,17303,9.6,612,19007,,26373.36998,,60,,112737.57430163048,Salaried,Graduate,Urban,18-Jan-2023,1,59.59625352298619,0.5442072134303214,25-Aug-2027,0.9999999997875456,1,,,,,,,,,,,,,
ad84fd1a-e371-4388-b773-83357d25eadb,,4,Single,3,44,57950,25693,8.9,538,18795,,50669.95165,,12,,128006.10221018465,Business,Not Graduate,Semiurban,8-Oct-2018,0,29.378445108617523,0.6602292190558907,9-Sep-2019,0.9999999865708736,1,,,,,,,,,,,,,
bd25e347-594a-4000-8d44-ab64f6dd2650,,4,Married,2,63,37287,35427,7,771,22908,,29110.50762,,60,,149285.0967468597,Salaried,Graduate,Rural,19-Mar-2019,2,11.51607030656819,0.4835953821603592,24-Oct-2023,0.9999999999997744,1,,,,,,,,,,,,,
d257b49c-d948-4f57-bbc1-f7cba89d145c,,7,Single,0,56,87901,52293,7.8,556,22710,,68029.99596,,36,,26172.07113611236,Business,Graduate,Urban,24-Aug-2022,1,70.12151222277939,0.6150326905161797,28-May-2025,0.9999999997415558,1,,,,,,,,,,,,,
fc46d1b7-7270-4707-a986-ee52b115d7e2,,5,Divorced,2,52,13640,34393,9.2,749,16578,,99596.90825,,24,,23659.741060945093,Salaried,Graduate,Rural,18-Oct-2018,1,12.024501457616577,3.295837329035784,20-Aug-2020,0.9999999999999882,1,,,,,,,,,,,,,
9e79a387-c1e4-44fb-980c-2ae3783b0d47,,18,Divorced,0,56,58246,40892,5.9,578,41991,,14127.16156,,36,,115736.05546404052,Self-Employed,Graduate,Rural,6-Oct-2021,1,38.60510292998888,0.1409361875116865,10-Jul-2024,0.9999999986752102,1,,,,,,,,,,,,,
b6397107-c8a0-4691-ad8c-24b2d58f5a8a,,5,Single,0,53,20368,25677,5.8,689,30665,,37686.94977,,24,,17764.886598532175,Salaried,Not Graduate,Rural,6-May-2018,4,42.63095522868754,0.7384674878250114,8-Mar-2020,0.9999999999997432,1,,,,,,,,,,,,,
1ecc9af6-ef46-4612-ad5c-8842e73e153d,,4,Married,1,26,50545,43406,6.8,478,19797,,60206.59205,,12,,75550.34905571178,Self-Employed,Graduate,Rural,30-Dec-2018,1,20.008455518694863,0.8559002608094977,1-Dec-2019,0.999999702,1,,,,,,,,,,,,,
a1827433-9522-4da1-9462-39dead87f3d7,,4,Married,0,37,28984,38915,9.4,706,28950,,63608.11349,,36,,137761.70413971666,Self-Employed,Graduate,Rural,4-Mar-2023,0,40.04214511945481,1.0979220418174689,6-Dec-2025,0.9999999999961268,1,,,,,,,,,,,,,
5d61362d-604e-46b1-9bbb-efac79885901,,9,Married,0,38,58247,16594,5.3,667,27133,,58597.22666,,36,,78568.94724827525,Salaried,Graduate,Urban,7-Feb-2022,0,21.76116642,0.6863028854629298,11-Nov-2024,0.9999999999951958,1,,,,,,,,,,,,,
5990e243-6f3b-4e35-9c23-513db5b3ecb5,,5,Married,0,53,37131,18517,8.8,713,27302,,13178.23549,,24,,76912.73693,Business,Graduate,Urban,5-Apr-2018,4,61.342500233821575,0.2045230078960263,6-Feb-2020,1,1,,,,,,,,,,,,,
c508c7e7-6713-450d-a615-32bbc599f9ca,,6,Married,0,59,42676,42418,7.2,551,38772,,69298.041,,24,,67580.18660843826,Business,Graduate,Rural,23-Dec-2022,2,47.50538846,0.8508151235846919,25-Oct-2024,0.9999999988774646,1,,,,,,,,,,,,,
0a6ac930-4bc6-4ea5-a81e-c744748bd9d3,,18,Married,1,53,86594,25144,10.2,850,35612,,94767.1644,,36,,66929.42037918547,Salaried,Graduate,Urban,19-Mar-2023,2,22.081997335530247,0.7754642892393546,21-Dec-2025,0.9999999999999996,1,,,,,,,,,,,,,
ae672648-b932-4b84-9c01-a3459b751b4f,,5,Married,5,41,48795,46594,7,456,58769,,50420.82016,,12,,91039.21657123226,Business,Graduate,Urban,23-May-2020,0,30.69428661336116,0.468747456,24-Apr-2021,0.999999728,1,,,,,,,,,,,,,
3c0a12c6-dacd-40ba-8625-dbc060ac34f2,,3,Married,2,23,8465,80260,2.9,661,15371,,23121.15276,,84,,9830.988760430964,Self-Employed,Graduate,Urban,27-May-2022,4,14.084556940445571,0.9699690716114762,3-Nov-2028,0.9999999999991984,1,,,,,,,,,,,,,
441982d6-c76b-45ad-899e-52b531dc8958,,6,Married,1,41,55840,59864,8.4,570,55278,,68090.67348,,12,,12712.33539743394,Salaried,Graduate,Urban,7-Feb-2018,0,41.44064746983362,0.6127725544376302,9-Jan-2019,0.9999999999142776,1,,,,,,,,,,,,,
b6a16061-9d70-42c1-8478-9ccf041dac52,,6,Married,1,39,95349,50153,7.8,751,35143,,99263.11748,,60,,130390.23436560344,Salaried,Graduate,Urban,19-Sep-2020,2,25.541809802493965,0.7606777182126206,26-Apr-2025,0.9999999999996616,1,,,,,,,,,,,,,
efa8c7a7-2956-4c67-a6ff-b2a15ddc7abb,,1,Single,1,22,68991,94744,5.6,576,28675,,66319.21662,,36,,56639.51818444382,Salaried,Graduate,Urban,7-Apr-2021,1,18.368658558777067,0.6790340300974463,10-Jan-2024,0.9999999997643604,1,,,,,,,,,,,,,
f1e9f9bd-4813-4734-96f1-bb12d2f98849,,4,Married,1,50,83090,46505,7.5,614,16374,,12844.30486,,36,,47939.81733023997,Self-Employed,Graduate,Semiurban,16-Aug-2022,2,11.17176785107402,0.1291339150033605,20-May-2025,0.9999999999713172,1,,,,,,,,,,,,,
613ea092-aca9-4f9e-bc85-9916236ed0d0,,7,Single,0,50,44727,33972,5.8,639,21223,,25502.1701,,84,,86460.69351054648,Salaried,Graduate,Rural,23-Apr-2022,3,12.340915155069007,0.3866836000046055,30-Sep-2028,1,1,,,,,,,,,,,,,
323f2ffd-5d51-4a84-b66f-fffeaea16edd,,4,Single,4,40,75920,30305,7.6,632,31919,,42870.11623,,24,,86104.30505530865,Salaried,Not Graduate,Semiurban,26-Mar-2020,0,53.457456931010746,0.3975344605620405,27-Jan-2022,1,1,,,,,,,,,,,,,
3346412d-9fc7-45e4-b57a-0380c7c3cb29,,8,Married,2,61,48542,43011,5.7,609,13858,,70351.18606,,12,,39759.83851441538,Business,Graduate,Semiurban,25-May-2019,2,28.54338892869394,1.1274047861573202,25-Apr-2020,0.9999999999739224,1,,,,,,,,,,,,,
208f2390-2eab-453e-b1ce-8621f50a455f,,3,Divorced,1,27,67984,27818,6.1,770,28584,,34209.13498,,24,,50499.82603,Salaried,Not Graduate,Semiurban,23-Jul-2022,0,7.232074915648084,0.3542455133742478,25-May-2024,0.9999999999999876,1,,,,,,,,,,,,,
1370b983-9457-40a5-9697-201fd6794fe3,,21,Single,1,60,89307,64537,4.7,536,58127,,25297.95564,,60,,55498.47513019231,Salaried,Graduate,Urban,15-Jan-2020,1,46.78674244022368,0.1715871783503857,21-Aug-2024,0.9999999982298552,1,,,,,,,,,,,,,
fbec4b87-3e6e-4d2c-8224-b70ec29f06c7,,2,Married,0,29,33127,45878,9.4,748,34002,,82933.16505,,12,,131708.31812945334,Salaried,Not Graduate,Urban,9-Oct-2019,2,3.481256780329452,1.2354113667674929,9-Sep-2020,1,1,,,,,,,,,,,,,
756a64f9-0366-489e-b413-5c649faf30fd,,1,Married,1,45,15069,65555,4.3,573,36761,,86880.76841,,84,,85546.29777749474,Salaried,Graduate,Urban,15-Jan-2021,2,40.61166509943998,1.676231761134173,25-Jun-2027,0.999999999,1,,,,,,,,,,,,,
48d5e760-b17a-4315-9ca1-eca40570b7f6,,3,Single,1,41,49476,53344,9.3,466,14590,,92078.38805,,36,,147433.21644706134,Salaried,Graduate,Semiurban,11-Dec-2019,4,8.731738232554525,1.437220223422626,14-Sep-2022,0.9999991855284536,1,,,,,,,,,,,,,
6bdc8206-3e45-49c1-abf8-96587a6dfc6d,,4,Married,1,35,68229,35108,11.1,700,37293,,37286.19389,,36,,89957.25038472228,Salaried,Graduate,Semiurban,27-Jun-2020,1,36.79686740224916,0.3533466058512876,1-Apr-2023,0.9999999999986576,1,,,,,,,,,,,,,
55a6b3ef-1d30-42ee-8323-aba40cd14fc1,,3,Married,2,26,101179,48465,11.2,566,6605,,5405.045933,,84,,2234.719273436592,Self-Employed,Graduate,Rural,14-Sep-2023,2,16.13683570722758,0.05014655,21-Feb-2030,0.9999999999191134,1,,,,,,,,,,,,,
9634d83f-a3fa-49c2-89e1-16b97e2ae0da,,2,Divorced,0,62,62190,36219,5.4,534,4280,,81856.19821,,60,,87738.4514,Salaried,Graduate,Urban,18-Aug-2023,0,54.98820772418232,1.2314573003670064,24-Mar-2028,0.999999995,1,,,,,,,,,,,,,
f1d6d202-e86a-4ba5-9526-52ea1d4211f8,,6,Single,1,61,75663,22869,12.9,730,36837,,92415.40204,,84,,75161.41175941122,Salaried,Graduate,Semiurban,1-May-2021,1,24.32914563997355,0.821462938,9-Oct-2027,0.9999999999998166,1,,,,,,,,,,,,,
b3bcc2da-bec6-4834-8982-211e54292824,,3,Single,1,55,42845,40364,8.6,481,31976,,84800.93962,,12,,104534.04849338846,Salaried,Graduate,Urban,6-Oct-2020,0,26.05553231433633,1.1333690574736497,7-Sep-2021,0.9999998904971829,1,,,,,,,,,,,,,
659f86ba-11b9-456c-8b3a-2953189f6e7e,,5,Single,3,37,43545,53676,5.3,582,50739,,28612.72285,,60,,126107.40486296274,Self-Employed,Not Graduate,Urban,28-Feb-2019,0,28.393765548286627,0.3034705716406469,5-Oct-2023,0.9999999985433476,1,,,,,,,,,,,,,
26c1a108-e8d6-4cf7-942c-80a2b5767c1a,,8,Single,2,28,68664,52233,4.7,718,3233,,12791.23449,,24,,42342.11307215199,Salaried,Graduate,Rural,22-Aug-2018,0,43.53364703638128,0.1779080710194501,24-Jun-2020,0.9999999999998668,1,,,,,,,,,,,,,
8100dc08-07dd-4bf3-8248-256f6b47738a,,8,Married,0,37,99696,67001,5.4,540,42312,,73728.16241,,84,,126276.31577199126,Salaried,Not Graduate,Rural,19-Jan-2021,3,17.312820723196552,0.5191795055700186,29-Jun-2027,0.9999999882994324,1,,,,,,,,,,,,,
5941109a-66bd-483a-a271-e3be085ecfbc,,3,Married,1,28,60602,25382,10.4,518,26592,,13549.2911,,12,,98128.3914,Salaried,Graduate,Rural,4-Apr-2021,1,41.98285924697541,0.1553906887203357,6-Mar-2022,0.9999999843326568,1,,,,,,,,,,,,,
357cc20c-b7bf-4181-9262-d5ac8f7e91de,,5,Single,2,48,66645,42631,6.7,655,40547,,38453.23604,,60,,24850.69663611832,Self-Employed,Graduate,Semiurban,6-Aug-2023,1,42.18285290314376,0.3587289845676533,12-Mar-2028,0.9999999999981948,1,,,,,,,,,,,,,
77fe7355-d83d-46ae-82fb-c4a0ab5f69c9,,3,Married,1,35,42954,17337,7.2,591,8699,,14915.83237,,12,,136160.92132707388,Salaried,Graduate,Semiurban,3-Jun-2019,2,16.51858638136792,0.288764324,4-May-2020,0.9999999987423852,1,,,,,,,,,,,,,
74a9b142-990e-4a80-9615-6797e8e465ae,,11,Married,0,35,45891,41679,8,665,37024,,17179.93074,,36,,99299.19306765846,Salaried,Graduate,Urban,9-Apr-2020,0,12.578679320655272,0.2071968104483824,12-Jan-2023,0.9999999999896264,1,,,,,,,,,,,,,
da98948d-eb23-4938-8e6a-0b5edd0f73e8,,11,Married,1,54,88023,43913,10.8,604,6641,,94485.2625,,12,,87972.15644205725,Salaried,Not Graduate,Urban,17-May-2021,2,4.971741583797928,0.998101331,18-Apr-2022,1,1,,,,,,,,,,,,,
49fd5ee5-5192-4fa7-b87c-fb13340bffcb,,3,Married,0,54,23613,21563,7,544,50671,,78016.86745,,36,,130794.31477170745,Salaried,Graduate,Urban,31-Aug-2018,3,10.755495343084284,1.0502371603118246,4-Jun-2021,0.99999999,1,,,,,,,,,,,,,
34ff0001-b6b7-426d-8019-cce781f21460,,1,Married,0,41,40940,18787,5.3,700,21346,,60412.47355,,24,,1105.1330178210028,Salaried,Graduate,Urban,25-Nov-2018,3,13.890677632086296,0.9699050130756702,27-Sep-2020,0.9999999999999124,1,,,,,,,,,,,,,
16d9aa91-e4f9-4c65-bdf3-7d455bb0273f,,1,Single,0,57,54019,43519,4.6,735,26876,,52727.66087,,36,,88393.05392277228,Salaried,Not Graduate,Urban,22-Mar-2022,0,72.59249081647998,0.65179565,24-Dec-2024,1,1,,,,,,,,,,,,,
489fc777-1b98-44c5-afd8-178299a1a943,,3,Single,1,28,62721,26203,11.6,579,35357,,39297.53339,,36,,16744.537147761734,Self-Employed,Graduate,Rural,9-Aug-2023,2,17.825569300626896,0.4006722478261916,13-May-2026,0.9999999999369902,1,,,,,,,,,,,,,
91f453b6-78d4-43ab-a725-be2592095726,,5,Married,0,53,57752,29723,8.2,828,16355,,16112.16278,,36,,45144.31713359347,Salaried,Graduate,Urban,27-Jun-2020,5,26.668524170794665,0.2174146216036181,1-Apr-2023,0.9999999999999992,1,,,,,,,,,,,,,
62684b43-408c-480d-9175-b167175ec2b5,,6,Single,1,24,79766,32441,10.1,807,41059,,54719.81157,,24,,64314.29910628556,Salaried,Not Graduate,Urban,7-Mar-2020,4,21.21889009663028,0.4528810981703065,8-Jan-2022,0.9999999999999972,1,,,,,,,,,,,,,
b5fc4489-e570-4947-b865-871a3e12400c,,3,Single,2,60,133905,28598,9.9,850,47353,,29146.37239,,84,,52897.15945423718,Business,Graduate,Semiurban,14-Feb-2021,0,19.243425682730223,0.1607995872511168,25-Jul-2027,0.9999999999999998,1,,,,,,,,,,,,,
fc25c2dc-69c5-4a32-ac93-993b815f1816,,6,Married,1,50,33574,40982,5.3,626,6401,,36729.97514,,24,,131104.6835945958,Business,Graduate,Urban,5-Jul-2022,0,30.34328545785327,0.918800659,7-May-2024,0.9999999998236831,1,,,,,,,,,,,,,
489c0d72-da62-4326-a328-9f93a231a9d9,,14,Married,2,45,66815,49972,9.4,639,23065,,38775.8838,,84,,17320.59948174617,Business,Graduate,Urban,8-Apr-2020,3,21.34290222114335,0.4314135779149901,16-Sep-2026,1,1,,,,,,,,,,,,,
cff3bf72-3d74-48cc-94ed-db5aadc47057,,6,Married,2,43,43205,21356,2.6,610,21145,,60727.82683,,24,,137733.8719901892,Business,Graduate,Urban,2-Mar-2019,2,32.72880383712373,0.9436967075441908,2-Jan-2021,0.9999999995224508,1,,,,,,,,,,,,,
3529c231-e068-4f19-85df-c5bb27e04d66,,1,Single,1,27,83219,34868,4.7,694,14459,,34679.1195,,12,,59092.78741,Salaried,Graduate,Rural,1-Sep-2021,1,20.93942396276094,0.3550314755532625,3-Aug-2022,0.9999999999992824,1,,,,,,,,,,,,,
f320194e-feb2-4833-b141-dd1317745bc2,,5,Married,3,45,106032,106520,8.6,533,29122,,29420.61134,,84,,104213.84700875338,Salaried,Not Graduate,Semiurban,23-Apr-2022,0,25.062142429337865,0.2176805248574412,30-Sep-2028,0.9999999911721352,1,,,,,,,,,,,,,
d139b53f-2382-4ff9-b153-09217eaed43c,,4,Married,2,61,58604,48669,10.6,624,35872,,43949.54018,,12,,129938.90010417171,Business,Not Graduate,Urban,31-Mar-2019,1,11.989202264274924,0.4651877195677497,1-Mar-2020,0.9999999998031052,1,,,,,,,,,,,,,
5d67ef18-6c5c-4ffe-a85c-f0b7a84b588e,,11,Married,0,44,85091,50184,12,731,17342,,12158.00007,,12,,56523.63115553221,Salaried,Graduate,Rural,18-Oct-2018,1,29.151719174966267,0.1186910603238526,19-Sep-2019,1,1,,,,,,,,,,,,,
