Loan_ID,Applicant_Age,Years_in_Employment,Marital_Status,Dependents,Applicant_Income,Coapplicant_Income,Credit_Score,Existing_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Collateral_Value,Employment_Type,Education_Level,Property_Area,Loan_Start_Date,Payment_Delays_6mo,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_End_Date,Probability_of_Default,Default_Status
069d887f-9ad8-4fa7-b7f9-0812bf9bd810,24,1,Married,0,15232,7178.0,588,65082.21651459876,49284,60,1.4,62370.68466077177,Salaried,Graduate,Rural,2020-10-30,1,21.58241404599388,2.904030008236971,2025-06-06,0.9999999998770548,1
5a744822-fd07-4913-a657-abb6b81f2807,29,15,Single,1,65355,16234.0,783,5604.573776012809,44378,24,7.5,31296.942282425043,Self-Employed,Graduate,Urban,2019-12-25,3,58.57015668659389,0.06869192028450556,2021-10-27,0.9999999999999962,1
1d7af727-ac13-44e8-a109-18c950168bd5,52,4,Married,1,33421,,714,25677.394763554097,38926,60,12.2,140911.2422770631,Self-Employed,Graduate,Rural,2019-11-20,0,51.91592247303427,0.5084129247312958,2024-06-26,0.9999999999969731,1
a54680ad-8107-45f3-aa0c-e0e1cb70c67b,32,5,Married,4,71799,3722.0,706,5826.031699294683,20444,12,7.8,71335.42553259573,Business,Graduate,Urban,2020-05-19,1,12.6273741506821,0.07714350387032498,2021-04-20,0.9999999999994154,1
42c40e37-4ac9-4d23-80a5-c3374a3461e7,28,14,Divorced,3,35731,18321.0,692,74794.81602188143,40571,12,9.4,145653.26959449556,Salaried,Graduate,Semiurban,2020-08-21,0,32.169317598184115,1.3837310791608501,2021-07-23,0.9999999999903955,1
d0116cb3-8bb7-4cee-95c5-35c928c635ff,23,14,Single,1,74773,39997.0,646,89688.02873227546,32495,84,5.6,133705.10570104475,Self-Employed,Not Graduate,Urban,2018-10-27,4,19.54311068639915,0.781452010806523,2025-04-05,0.9999999999289042,1
938df7c1-ab0b-44fc-99b0-6cf925dfa1fb,27,5,Married,1,80381,50571.0,656,80203.95374560397,31823,84,2.7,30061.929183261927,Salaried,Graduate,Semiurban,2022-02-26,1,13.834938277664632,0.612463660592762,2028-08-05,0.9999999999980427,1
7dbb4c18-4984-40ab-ba0e-25398a3e50b5,62,2,Married,3,82565,35815.0,671,66779.18562582938,19319,60,5.2,4034.9280283632716,Salaried,Graduate,Semiurban,2020-08-20,1,17.765003844674865,0.5641039155424382,2025-03-27,0.9999999999995743,1
139c4fd6-c49a-4d85-a906-612085b059fe,53,30,Single,1,47813,58295.0,517,95826.70601428673,38715,36,4.7,5940.135061640351,Salaried,Graduate,Rural,2023-08-30,1,,0.903096872219008,2026-06-03,0.9999999990380952,1
c362f40b-d309-4fc5-acfc-4fb4268c3b15,41,6,Single,0,97662,17628.0,610,81391.96476815596,35256,84,9.6,1548.4878488085828,Salaried,Graduate,Urban,2023-09-01,0,39.94643751844172,0.7059698048256668,2030-02-08,0.9999999999917775,1
c9ceacdb-9f24-4788-805c-c2d749fa68d6,55,3,Married,4,61372,41887.0,638,92524.45665639464,34573,84,7.2,,Salaried,Not Graduate,Semiurban,2018-03-21,0,22.134910746526256,0.896033862641823,2024-08-28,0.9999999999806684,1
780826ff-6123-4319-9069-c0570adea5db,37,5,Single,0,58960,40009.0,595,14150.54238895898,24406,24,7.6,147431.1737430968,Business,Graduate,Rural,2020-04-20,2,41.41877879528307,0.14297809830210145,2022-02-21,0.9999999985349297,1
77a1cf7d-6f47-46b6-81d4-2b2f0a568d1c,46,3,Single,5,73787,32895.0,713,30390.241488279793,46521,60,10.3,135793.9564484093,Salaried,Graduate,Rural,2021-09-10,4,11.860597540189984,0.2848648940157269,2026-04-17,0.9999999999972091,1
0c81a3cc-9965-4f48-8b4d-2de206b868bd,33,11,Married,1,19152,28466.0,801,34198.51479847349,27142,84,3.0,36857.71663729524,Business,Not Graduate,Urban,2018-08-16,1,12.660242556871971,0.7181695289374722,2025-01-23,0.9999999999999982,1
e2c350af-42e3-47d9-a97b-43bd00b73636,28,4,Married,3,54309,25900.0,622,94315.94773680998,37392,24,7.7,66196.98429524439,Self-Employed,Graduate,Semiurban,2023-08-06,1,14.633682676254187,1.1758627071039767,2025-06-08,0.9999999999700555,1
a2fcab34-5868-4fda-a0bd-c6623ee07bb3,60,9,Married,0,69089,42453.0,682,61770.5121788077,30109,12,6.7,67621.96095640837,Business,Graduate,Semiurban,2018-10-09,1,4.972455144627468,0.55378205874692,2019-09-10,0.9999999999983442,1
b95175be-5c89-458a-96b4-4b0c576bd523,38,10,Single,0,45421,37177.0,655,47344.82476142038,43774,60,7.9,39807.83935701795,Salaried,Graduate,Urban,2022-05-24,2,15.099935304810966,0.5731888371701882,2026-12-29,0.9999999999972324,1
2663afff-87b0-4378-866b-9910841169cd,32,9,Married,2,59040,34992.0,681,20492.847265072356,42790,36,14.1,24148.590958983074,Salaried,Graduate,Rural,2019-11-19,1,24.682270015294996,0.21793250523829247,2022-08-23,0.9999999999995115,1
1f79260c-9020-4de2-a0b2-55bf67ba189d,27,7,Single,1,101823,38078.0,681,51949.71460323485,58077,36,7.9,48077.7729724436,Business,Graduate,Rural,2023-02-17,2,49.57759680416298,0.3713293205474893,2025-11-21,0.9999999999990137,1
cc361369-2636-4245-a9b8-8f333c5d815e,44,10,Single,1,39995,28987.0,714,97798.37981261584,40205,24,9.4,8066.378030381016,Salaried,Not Graduate,Semiurban,2020-05-16,3,62.38788942456427,1.4177171159940252,2022-03-19,0.9999999999999487,1
fd9c635d-3a54-4890-82fd-a10144f801b9,48,3,Single,1,80040,41866.0,727,26540.325262014932,30754,36,5.8,113783.8449725367,Salaried,Not Graduate,Semiurban,2019-12-23,0,11.104919628272512,0.21770960865261987,2022-09-26,0.999999999999279,1
0c8b2089-a94c-4612-9e9b-e593525706d0,27,1,Married,0,44369,19716.0,793,37694.962006450965,58033,12,7.5,,Business,Graduate,Urban,2023-03-02,1,33.56949012484572,0.588193396474284,2024-02-01,0.9999999999999976,1
2b94906d-d252-4321-8f64-710a5dbffb1f,59,10,Married,0,62033,31654.0,693,37412.58806461094,21542,24,8.5,32215.21874391996,Salaried,Graduate,Rural,2019-09-30,0,17.396894990216335,0.39933169738505403,2021-08-02,0.9999999999996647,1
bac70b9c-6015-4570-93aa-d0c7c8feedd7,23,4,Single,1,73372,29481.0,522,9424.000643388072,39199,12,9.5,96110.23114361965,Business,Graduate,Urban,2020-07-09,2,6.513493185952737,0.09162502813102137,2021-06-10,0.9999999878490148,1
0a148b9f-b6db-45fb-8d73-7aa20ab832ea,43,1,Single,0,80614,26931.0,846,23837.25367568381,62069,36,9.7,30967.080709345024,Salaried,Not Graduate,Semiurban,2022-12-05,4,19.675831535174332,0.22164705033830928,2025-09-08,0.9999999999999998,1
681f9515-0d93-408b-b842-cbc6a0011ba6,41,1,Married,0,69349,31200.0,850,70911.91583619102,70182,60,11.1,28804.15508380017,Salaried,Graduate,Urban,2019-06-03,0,41.6640954424649,0.7052403365110992,2024-01-08,0.9999999999999998,1
9a2363fe-6901-488c-bd8a-3090353a044d,46,1,Married,1,78613,21238.0,808,30789.765843445148,34623,84,9.5,17174.27481979617,Salaried,Graduate,Urban,2018-08-06,4,26.41617569034775,0.3083540223875851,2025-01-13,0.9999999999999993,1
75c41c37-8eea-487f-9d3c-c9cadb247ea2,36,7,Single,1,55575,68537.0,648,48961.68324877081,48591,12,7.4,58032.32383316918,Salaried,Graduate,Rural,2023-06-06,0,26.388058187579137,0.39449278680533717,2024-05-07,0.9999999999930929,1
ffad7df2-c959-45ec-9ae6-54b79e3b37e6,50,7,Married,4,49231,47692.0,684,86451.49371468447,22935,84,8.3,78359.08905349587,Salaried,Not Graduate,Urban,2018-07-10,1,32.44744993002758,0.8919513610115604,2024-12-17,0.9999999999980012,1
c7533bff-9fd8-4e61-85b9-cf380459be16,29,2,Single,1,85862,47578.0,699,80904.32301043914,54882,12,13.6,62567.71790987037,Self-Employed,Not Graduate,Semiurban,2020-04-15,1,40.26018535982387,0.606292841109098,2021-03-17,0.9999999999993949,1
db2d0fff-f047-44e9-b3fe-b7dea2e0f358,58,10,Married,0,13997,,791,83542.03694130095,20529,60,8.1,119838.13952365339,Self-Employed,Graduate,Urban,2021-10-27,3,33.021357253413335,1.5621757908168021,2026-06-03,0.9999999999999691,1
20323ec5-2f4c-4a5e-869c-4218ecb55c92,54,2,Single,0,49914,44413.0,751,78864.33569575324,40650,60,8.7,44085.14375544076,Salaried,Graduate,Rural,2021-04-01,0,11.204567152392931,0.8360649615782507,2025-11-06,0.9999999999999747,1
cd4f75e6-448f-4dbc-8f8a-ce7c1084061b,43,8,Married,1,53789,44172.0,642,45694.79420986652,44385,60,6.5,74731.55619991853,Salaried,Graduate,Semiurban,2019-11-15,1,6.230126531687912,0.4664542803318279,2024-06-21,0.9999999999847233,1
dd811c65-1f56-4aa2-ad9a-7dd60c075053,26,4,Single,0,64470,26054.0,745,63230.26402448063,17586,84,5.6,126600.32521278651,Self-Employed,Graduate,Semiurban,2018-03-04,2,37.69620633162371,0.6984839991657623,2024-08-11,0.9999999999995897,1
8750be7b-d5bb-43a4-80b8-7dc36444ea5b,60,7,Married,1,82540,25814.0,694,23629.948627191065,30655,36,9.5,41775.49505329977,Salaried,Graduate,Urban,2020-04-27,3,27.547827545887788,0.21807898691514987,2023-01-30,0.9999999999995672,1
ea4cd607-8e48-4a8c-a3e4-79461fcfcb8e,39,3,Married,1,65157,18223.0,675,85524.77717425302,40991,36,9.8,24357.020067404534,Salaried,Not Graduate,Rural,2023-01-21,1,12.909739297315634,1.0257106196166155,2025-10-25,0.9999999999993878,1
42f8bae4-0145-43df-bd0e-be4e877f867c,59,3,Married,0,54561,40655.0,702,12109.801175342172,41311,60,10.3,16350.139362365113,Salaried,Graduate,Urban,2018-08-06,1,46.90482921866773,0.12718108295096645,2023-03-13,0.9999999999998634,1
f64f98b4-4237-45ff-bbb8-90dea025e80b,58,10,Single,1,80890,4568.0,690,95086.36048555032,35428,60,9.4,8578.29709955365,Self-Employed,Graduate,Urban,2018-04-01,0,10.654659296098497,1.11265472899929,2022-11-06,0.9999999999998215,1
8c277f18-2d6d-4a43-a4ce-98efdb60cc10,51,1,Married,2,67103,,615,83738.26856722636,18036,24,12.5,41996.92162400018,Salaried,Graduate,Semiurban,2022-04-19,2,8.358257421814152,0.8130560486953002,2024-02-20,0.9999999999786804,1
e1656eaf-7f9a-4ca7-b940-964ff2cd4e4b,52,19,Married,1,63234,25068.0,588,24413.28246703965,25465,12,2.7,81349.28796158514,Salaried,Graduate,Semiurban,2021-12-08,4,72.2757280351243,0.27647172199177433,2022-11-09,0.9999999997174509,1
31a08f66-8402-437a-bfbf-7804ee4f72dc,31,6,Divorced,3,100041,5475.0,640,77322.18292063118,40719,36,6.9,,Self-Employed,Graduate,Rural,2018-01-22,2,22.14990176159586,0.7327936059652111,2020-10-26,0.9999999999968294,1
300c0f07-c38b-4bdd-b7da-bc6860ca5ead,36,3,Married,1,84225,34191.0,748,36062.11771074466,51851,60,9.5,142152.35076065006,Business,Graduate,Rural,2019-06-22,1,28.052343894555875,0.3045349714208657,2024-01-27,0.9999999999994142,1
66534f79-106d-4d9c-a5d2-74e88740108c,63,5,Married,2,126360,25944.0,721,71931.72121933194,42326,36,5.9,63821.0992044812,Salaried,Graduate,Urban,2023-11-10,0,27.765649170539277,0.47228732621602665,2026-08-14,0.9999999999997882,1
ac49b6e2-27a4-474d-be02-99f6448e8117,39,1,Single,0,11159,,761,20411.64962280017,43763,12,10.7,119793.10058306655,Salaried,Graduate,Rural,2019-07-02,3,32.312609684911294,0.43177327120193276,2020-06-02,0.9999999999998457,1
666bd0ee-b257-4bf7-a439-680010c69c57,44,4,Single,0,92363,22272.0,626,86612.60138283936,25314,12,-0.7,102651.00287332268,Salaried,Graduate,Rural,2019-05-21,2,47.77500294295904,0.7555445181517094,2020-04-21,0.9999999999236753,1
b9da7480-4b8f-45ff-ad8b-0dd99e7badb8,54,22,Married,2,97136,8332.0,599,68220.61206216551,38244,24,10.1,134999.69488496328,Salaried,Graduate,Urban,2020-03-19,1,43.65085757428606,0.6468309366938675,2022-01-20,0.9999999992144935,1
a52aea24-9248-4bee-858f-ab602bbe35ea,37,2,Single,0,42950,27711.0,684,31256.523305160452,18449,60,5.5,69508.08440568199,Self-Employed,Graduate,Rural,2018-09-26,4,25.166444301069564,0.4423385030873801,2023-05-03,0.9999999999983968,1
4eb818dd-bb05-40e4-aabf-222fab640937,59,7,Married,0,57096,16960.0,715,89369.33053395095,42164,84,5.1,36599.28893436161,Self-Employed,Not Graduate,Semiurban,2019-12-14,0,31.430103062541892,1.2067641213383065,2026-05-23,0.9999999999998825,1
054d35aa-2899-4ac0-8c2e-a4dc685b2cbc,56,3,Married,0,62161,2054.0,634,60138.90973652009,25475,36,2.3,14127.626577776686,Salaried,Graduate,Urban,2019-01-12,1,,0.9365097442462951,2021-10-16,0.9999999999964704,1
c1a8a33b-6b77-4e6e-a123-61753e22a676,55,6,Married,3,48780,42744.0,613,76525.04428024679,31709,12,6.6,115795.6645673675,Business,Graduate,Urban,2021-07-26,2,15.492788040325358,0.8361108361676787,2022-06-27,0.9999999997848619,1
b8e55770-5e46-4f1c-a169-20d1b78cbafc,49,2,Married,1,51484,20893.0,681,98906.31079661383,28617,60,10.1,92120.21991927807,Salaried,Graduate,Urban,2018-07-14,2,26.356039310006103,1.36652450740023,2023-02-18,0.9999999999966533,1
6e4ebe99-8740-4c48-9854-83efb9a893f3,23,4,Married,1,142653,27895.0,507,47570.57300319905,51378,12,9.6,140121.46432617947,Salaried,Graduate,Semiurban,2022-11-29,1,24.4252056540144,0.2789261326844429,2023-10-31,0.999999905460564,1
f5f5431f-4f40-46ed-9aa5-d4e236c077aa,51,20,Married,2,60053,3126.0,496,28263.577462236324,55296,24,7.9,42230.47405543837,Salaried,Graduate,Semiurban,2020-05-23,2,20.361867574368013,0.44735007062735554,2022-03-26,0.9999999914541563,1
76435b4e-1508-4aec-8079-3ca3c73e54ab,34,2,Married,3,74747,23618.0,644,84195.16049917096,39122,12,5.4,65.96337637942983,Salaried,Graduate,Rural,2019-03-13,4,26.295323470324817,0.8559376257972364,2020-02-12,0.9999999999985847,1
63e31ac9-d271-42f1-8a70-7ba8df9a09f5,62,6,Married,1,69364,40518.0,722,21956.602244156424,51705,60,7.0,,Salaried,Graduate,Rural,2023-05-15,2,10.309047064681883,0.1998180086469829,2027-12-20,0.9999999999992686,1
a1b2a7e5-fb72-425b-b209-329d4aa7f4e2,37,5,Married,1,62336,605.0,524,27619.98984551085,57764,36,8.8,41005.63044157697,Self-Employed,Graduate,Semiurban,2023-01-06,2,50.603767247621235,0.43881652704888385,2025-10-10,0.9999999979669176,1
f23657ec-5acc-4d2f-a81b-a82763cf3b51,26,5,Married,1,31899,27878.0,653,46490.14359855797,34232,60,8.7,13383.009286631624,Business,Graduate,Semiurban,2022-05-28,1,19.09766957692371,0.7777132657258183,2027-01-02,0.9999999999986438,1
4a658a7d-c1f5-4014-9fa8-81b0c0133339,49,5,Married,2,84118,19339.0,559,88667.37299477142,25802,84,8.8,68499.66297664579,Salaried,Graduate,Urban,2019-06-11,2,3.631399647966694,0.8570373774359781,2025-11-18,0.9999999992269781,1
2fc44d65-0ad5-4e56-9f9b-87b0ddc418d2,60,4,Married,0,58816,41015.0,552,37298.96692444167,45719,12,5.6,121771.31168026669,Self-Employed,Graduate,Urban,2021-09-20,3,35.084130390009115,0.3736173463863458,2022-08-22,0.9999999943081037,1
b89b9722-3aa4-4cd7-89e5-8ebc673d4de0,41,1,Single,1,21078,22816.0,617,86812.48747841737,18726,24,6.5,51671.67808674991,Self-Employed,Graduate,Rural,2023-09-22,5,14.493797630688157,1.97773066359306,2025-07-25,0.9999999999770481,1
8b20cc44-5705-4300-9e79-e796acfe02ea,45,12,Single,0,64040,37004.0,762,69304.87190955417,68909,12,5.3,84974.13192608418,Salaried,Graduate,Semiurban,2018-06-21,5,32.39374286350615,0.6858812599292807,2019-05-23,0.9999999999999496,1
31116b6a-4b38-457b-afdc-4da3aee51b7a,48,9,Single,3,67697,39370.0,740,41930.155659744574,54199,60,8.7,,Salaried,Graduate,Semiurban,2022-01-07,2,25.093207690303537,0.3916217325414183,2026-08-14,0.9999999999999845,1
baafe28b-e953-4b78-9d8f-5010f58f56a0,51,1,Single,1,89007,24973.0,445,32958.31393393713,19009,12,3.7,144431.21254297948,Salaried,Not Graduate,Rural,2021-01-24,0,11.408948636166642,0.2891562096659718,2021-12-26,0.9999976142132897,1
7846e9c5-15a8-4b98-ab2d-96a005f4a2d0,48,3,Married,0,26297,37350.0,434,34817.28688015121,40041,24,11.5,31026.772522400486,Salaried,Graduate,Semiurban,2022-02-01,2,22.29994285433295,0.5470287657137884,2023-12-05,0.9999998657953328,1
cac6a853-6943-4ab7-8ec7-5bdc6094d74c,47,8,Single,2,57099,26169.0,732,24588.95646786986,36143,36,5.5,81671.39301958558,Salaried,Graduate,Urban,2023-09-19,0,49.81495543934799,0.29529544569851757,2026-06-23,0.9999999999997875,1
8352aaba-4a64-4fcc-9cf3-15c647a029ae,28,20,Single,2,42978,35142.0,850,42992.83530477734,45345,36,5.6,28732.723378018116,Salaried,Not Graduate,Semiurban,2019-11-06,0,44.462311450426256,0.5503364691283693,2022-08-10,0.9999999999999998,1
87c5577f-d091-4dcd-b5c0-b4909361b11d,63,16,Married,5,39184,15767.0,606,75555.23082251244,20804,36,8.5,89109.62022645313,Salaried,Graduate,Rural,2023-03-20,2,23.727701916144838,1.374931409639548,2025-12-22,0.9999999998700932,1
05c208e0-eb05-4b48-aa90-f6488155db84,59,12,Divorced,0,65625,15840.0,612,36167.721699711576,44387,84,9.7,4572.011425157097,Business,Graduate,Rural,2018-03-06,0,15.820181187983392,0.4439609370745044,2024-08-13,0.9999999999916374,1
1be52474-bb14-4720-b9d2-6141c5a435cb,26,1,Married,1,48871,12507.0,730,22441.66350974877,29053,84,10.4,57868.351491130124,Salaried,Graduate,Urban,2020-10-13,2,38.51241731952372,0.36562445640607977,2027-03-23,0.9999999999998859,1
b28935e7-8e5b-4f68-bdcf-3be05e4d9d2f,44,13,Married,2,72594,33951.0,681,38089.15373820746,18121,12,9.2,85614.1311300494,Salaried,Graduate,Urban,2019-10-03,0,34.02710173192974,0.3574902271151189,2020-09-03,0.9999999999969544,1
d4961e60-2daf-43de-84cc-98eb803f8f00,49,11,Married,1,37677,48103.0,737,42641.47377945783,30066,60,6.8,111549.77452500575,Salaried,Graduate,Semiurban,2020-01-08,2,19.71356521023576,0.4970969536314316,2024-08-14,0.9999999999996023,1
b9ba04a8-54e0-4a94-8682-ca38fb780253,55,3,Single,1,56454,44417.0,658,94240.90004919225,61864,12,9.8,139208.9418895175,Salaried,Graduate,Semiurban,2022-01-19,1,7.291005874320413,0.9342622338130725,2022-12-21,0.9999999999546747,1
9c2f3381-7736-4b28-a25e-75c8f8f431f9,36,3,Divorced,0,67166,26386.0,719,63940.21966769049,43833,12,5.4,54590.961868321676,Salaried,Graduate,Semiurban,2023-05-20,2,31.99652181648193,0.6834651979914113,2024-04-20,0.9999999999998261,1
ac7625b8-0fc0-4f77-b27b-14fdd4edc9d8,53,4,Divorced,1,70460,27562.0,635,86003.6220358876,39914,12,3.5,107443.79083589015,Salaried,Graduate,Rural,2020-09-14,2,19.76278634378764,0.8773820637593993,2021-08-16,0.9999999999444882,1
4a298783-099c-4929-9705-9671b031a179,47,6,Married,1,64688,,666,40040.441089875436,24655,36,8.5,78155.97146230367,Salaried,Graduate,Rural,2020-12-06,0,3.0140560158269616,0.3742621964749772,2023-09-10,0.9999999999948537,1
fe3d81d8-0eb9-4aed-a39a-d4dfafd3ec8b,52,2,Single,3,58945,49769.0,539,98926.07010131016,24739,12,7.1,74087.81687322939,Business,Graduate,Urban,2023-07-09,2,45.12429459820018,0.9099578724307609,2024-06-09,0.999999997528304,1
34634757-3d23-4e3b-8a97-a245da5bf081,40,1,Married,1,45552,2350.0,788,25700.0608730952,59611,84,5.7,34809.77615386672,Salaried,Graduate,Urban,2018-09-23,0,60.09607672188015,0.5365021162160032,2025-03-02,0.9999999999999969,1
f840596b-357c-481a-b754-85e6ea9ed202,30,1,Married,1,99702,22395.0,736,39943.25371659035,20010,36,7.2,105256.2057613609,Salaried,Not Graduate,Rural,2023-05-01,0,40.25271046909108,0.32714093364830177,2026-02-02,0.9999999999996481,1
31bf8a3c-5ae5-4068-92ed-9291c3da1521,50,3,Single,0,65353,32337.0,593,31718.022512919204,37406,24,8.4,89151.17010544027,Salaried,Graduate,Semiurban,2023-05-23,4,25.125155140620432,0.32467701746239885,2025-03-25,0.9999999997232571,1
964d9921-41f9-4f45-86b5-dd45d41a4093,60,2,Married,2,31637,29376.0,627,82928.11748590074,24268,36,8.2,116326.53537356693,Business,Graduate,Rural,2022-12-05,2,27.84723773036436,1.3591653962353025,2025-09-08,0.9999999998969824,1
1f473751-b579-4849-a22b-c2f850a8ad59,25,8,Married,2,10897,28919.0,643,38426.001175715566,42090,36,6.2,,Salaried,Graduate,Rural,2022-06-27,1,16.75084442854843,0.9650652026952198,2025-03-31,0.9999999999123312,1
ce8437fc-38cd-4ced-ba7b-c404650c5ea2,24,1,Married,0,89922,58589.0,615,86236.55055492924,20118,36,7.0,88108.09647740325,Salaried,Graduate,Urban,2022-09-30,0,14.026794667213382,0.5806705892785043,2025-07-04,0.999999999912975,1
170e0447-1a28-4f20-8e52-9b862433d80d,50,13,Married,3,27783,,514,47446.57026155476,32486,24,10.6,47826.48184472917,Salaried,Not Graduate,Semiurban,2023-03-16,2,18.773149548468087,1.049377853354155,2025-01-16,0.9999999961305108,1
746a18dc-9990-4c0d-b618-1e8e18360f46,32,12,Married,1,64647,20752.0,670,39996.199634094206,43802,12,7.5,134310.44635499053,Salaried,Graduate,Urban,2021-01-03,5,13.108348918287835,0.4683395741697214,2021-12-05,0.9999999999775004,1
e0ebb3c7-b8a3-43fa-b769-44b886b5ca8f,54,12,Married,2,30142,15576.0,505,47342.83316481397,44147,36,8.1,104425.58515101462,Salaried,Not Graduate,Urban,2018-08-01,1,5.534610734488533,1.0355176877187597,2021-05-05,0.999999966802267,1
0c5f606f-8b5c-49ef-9faf-f7a0c991484d,59,7,Married,1,63586,6231.0,748,65750.71510068784,33116,60,5.8,72219.34497704932,Salaried,Graduate,Rural,2019-06-20,2,22.83644789249725,0.9417444656204395,2024-01-25,0.9999999999999325,1
3db87d15-32d8-4ff9-b9c0-48829b40bb90,32,1,Married,1,67802,20044.0,776,18393.692973691865,39224,24,8.0,93700.83291230162,Self-Employed,Graduate,Rural,2022-07-18,1,15.649986115999347,0.20938327972146875,2024-05-20,0.9999999999999658,1
adc4b86d-a180-4e9b-9767-370097e3ab40,48,3,Married,1,80016,15685.0,648,27952.539272996935,44849,24,5.4,43514.531119135434,Salaried,Not Graduate,Urban,2023-04-24,1,39.905492270611695,0.2920789458213719,2025-02-24,0.9999999999954856,1
227c27df-377f-4ac2-be19-cad732af7b95,54,1,Single,1,57712,25590.0,639,20648.84117026855,43657,24,7.7,51043.91152547379,Self-Employed,Graduate,Rural,2019-05-01,1,,0.2478763210240754,2021-03-03,0.9999999999910867,1
ffdb88d7-52b1-431b-a4df-08c567adb841,42,22,Single,1,57809,43037.0,502,45581.788519774775,55804,24,9.8,101075.56620090254,Self-Employed,Graduate,Semiurban,2022-09-16,0,39.60962432716698,0.45198953384607155,2024-07-19,0.9999999630216045,1
681a035f-e1e3-466c-8a09-bdc139c8a117,60,3,Single,2,33309,19766.0,616,21155.720190767046,31210,24,2.3,,Salaried,Graduate,Rural,2023-05-01,1,4.852928715326488,0.3985929646312278,2025-03-03,0.9999999997590361,1
13abd39b-b92e-4cab-88e5-dd93dad50f42,52,5,Single,1,53630,42533.0,499,48865.4483761399,44592,60,10.9,121834.55366574664,Self-Employed,Graduate,Rural,2022-03-26,1,8.454141159771304,0.5081470027883606,2026-10-31,0.9999999203622946,1
c002c7fc-eb0a-47f7-9578-320ef4ca37a4,59,8,Married,2,60953,43935.0,709,57358.61277506618,29300,84,11.0,5386.03874107581,Self-Employed,Graduate,Semiurban,2019-03-08,3,21.130757521425114,0.5468506018273239,2025-08-15,0.9999999999999336,1
7f258778-8140-4ce5-82e8-118f9ca3d9d1,23,13,Single,1,61030,28540.0,577,43392.680440119184,32872,36,8.4,34027.323596983624,Salaried,Graduate,Urban,2019-12-30,0,14.225861180431234,0.48445010595080085,2022-10-03,0.9999999998840226,1
fdcdd45c-53d3-4d79-b632-090ac22664f4,48,8,Divorced,1,55797,37416.0,629,7078.541910736999,29927,36,6.4,37141.713262583195,Salaried,Graduate,Semiurban,2022-05-28,2,39.17753586674621,0.07593861341361811,2025-03-01,0.9999999999901479,1
f5f30d6e-7632-44d4-9866-177e63abd48f,57,6,Married,2,33139,42498.0,549,37782.67674126064,19826,12,8.4,46667.03325729021,Salaried,Graduate,Semiurban,2020-10-11,0,22.70865863166248,0.4995197749974965,2021-09-12,0.9999999993138611,1
c766dd63-683e-4858-9bbe-b0d9802ccb52,32,4,Married,2,27607,24636.0,687,47115.57232213991,40762,60,5.3,80990.49129469987,Self-Employed,Not Graduate,Urban,2021-01-12,1,14.007555615815793,0.9018370018019277,2025-08-19,0.9999999999981402,1
8643eed7-dd30-44fc-b864-aaf78d73e7aa,39,5,Single,2,97688,26825.0,655,28473.380112702125,92591,60,9.2,50553.64033760359,Salaried,Graduate,Semiurban,2020-04-11,2,51.869398700542135,0.22867613370947945,2024-11-16,0.9999999999960458,1
e958c745-02bb-457d-8225-51d2e44e923a,22,1,Married,2,74713,35497.0,466,81088.31519293306,34514,12,1.2,85192.10346151557,Salaried,Graduate,Urban,2023-03-31,2,14.974539735652243,0.7357551895267538,2024-03-01,0.9999998649758992,1
06cd3e3b-d202-4202-b56d-98962f50f0fb,56,11,Divorced,3,118969,36863.0,407,79783.67520606915,22835,12,4.5,13361.960221777375,Salaried,Not Graduate,Rural,2020-09-19,1,23.314710841218453,0.5119818986098525,2021-08-21,0.9999996942015734,1
960a035c-0786-4459-8f89-321cff4ca29e,56,4,Single,1,70032,29145.0,618,24010.442496137573,42810,24,6.4,37195.60775235133,Salaried,Not Graduate,Urban,2018-05-08,2,49.13146219390025,0.24209444126860366,2020-03-10,0.9999999999831781,1
6a3eed4f-c754-4e4d-95a7-97311b53b124,52,1,Married,1,76648,41292.0,680,43017.720272065824,64890,24,8.8,142588.73424777153,Salaried,Graduate,Rural,2022-12-17,1,56.86578961058879,0.3647393211187443,2024-10-19,0.9999999999823239,1
d66cbda1-20be-4394-8cbb-ca011cacfd9f,49,13,Married,1,37363,27267.0,639,13062.135381603046,40396,24,9.3,109520.81218729085,Salaried,Graduate,Rural,2023-03-13,1,7.958021566070428,0.2021032535718625,2025-01-13,0.9999999999482494,1
035bd879-eca0-4912-861c-53de98e1e160,60,4,Single,1,96716,38221.0,687,80625.39882647213,39982,60,8.3,34969.04252858449,Salaried,Graduate,Semiurban,2018-02-20,0,57.96918783875814,0.5974995837086079,2022-09-27,0.9999999999995179,1
5577526f-6096-46ba-b03a-c41d3e9011e8,22,11,Married,1,13829,35760.0,811,58371.84343825751,57915,84,7.7,38338.720574627594,Salaried,Graduate,Rural,2022-04-24,0,52.27907629930988,1.177088998553287,2028-10-01,0.9999999999999989,1
7f527025-b3ed-4b04-a307-840278e6e25e,46,10,Single,1,76139,20556.0,620,97080.29541713864,26719,24,5.4,38348.43995728663,Salaried,Not Graduate,Semiurban,2020-04-16,1,39.9284577059845,1.003974263848956,2022-02-17,0.9999999999853992,1
